"Admin2","country","outcome","support_distance","out_of_support","surveyed","n_svy","small_sample","pi_width","wide_interval","trust"
"TA Liwonde","Malawi","women_folate",0.127,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kanduku","Malawi","women_folate",0.598,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Jalasi","Malawi","women_folate",0.134,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chimombo","Malawi","women_folate",0.585,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mkanda","Malawi","women_folate",0.329,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mwambo","Malawi","women_folate",0.517,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kuluunda","Malawi","women_folate",0.221,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mlomba","Malawi","women_folate",2.124,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"TA Kunthembwe","Malawi","women_folate",0.764,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mphuka","Malawi","women_folate",0.734,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chiwere","Malawi","women_folate",0.27,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chulu","Malawi","women_folate",0.363,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Dambe","Malawi","women_folate",0.869,FALSE,FALSE,NA,FALSE,NA,FALSE,"Use with caution"
"SC Mwahenga","Malawi","women_folate",0.361,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Sitola","Malawi","women_folate",0.67,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwalweni","Malawi","women_folate",0.754,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kaomba","Malawi","women_folate",0.336,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Ndindi","Malawi","women_folate",0.194,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Machinjili","Malawi","women_folate",0.793,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwirang'ombe","Malawi","women_folate",0.229,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Makanjila","Malawi","women_folate",0.187,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Ngokwe","Malawi","women_folate",0.275,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Makhwira","Malawi","women_folate",0.214,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nsabwe","Malawi","women_folate",0.357,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kalumbu","Malawi","women_folate",0.339,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Nyaluwanga","Malawi","women_folate",0.652,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kameme","Malawi","women_folate",0.462,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Msakambewa","Malawi","women_folate",0.336,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Thukuta","Malawi","women_folate",0.482,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Thyolo Boma","Malawi","women_folate",0.748,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kapelula","Malawi","women_folate",0.215,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Salima Town","Malawi","women_folate",0.416,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mlauli","Malawi","women_folate",0.746,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kapichi","Malawi","women_folate",0.699,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mlolo","Malawi","women_folate",0.344,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Changata","Malawi","women_folate",0.332,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Tengani","Malawi","women_folate",0.63,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kasukula","Malawi","women_folate",0.404,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mpherembe","Malawi","women_folate",0.223,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chikowi","Malawi","women_folate",0.768,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Malili","Malawi","women_folate",0.381,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Wimbe","Malawi","women_folate",0.278,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Maseya","Malawi","women_folate",0.747,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mazengera","Malawi","women_folate",0.323,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Vwaza Marsh Game Reserve - Mzimb","Malawi","women_folate",0.337,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Ngabu","Malawi","women_folate",0.554,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Zomba City","Malawi","women_folate",0.741,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mwamlowe","Malawi","women_folate",0.616,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kalolo","Malawi","women_folate",0.377,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chitukula","Malawi","women_folate",0.538,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kwataine","Malawi","women_folate",0.132,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mzukuzuku","Malawi","women_folate",0.233,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Likoswe","Malawi","women_folate",0.831,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Katuli","Malawi","women_folate",0.109,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nazombe","Malawi","women_folate",0.407,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mlumbe","Malawi","women_folate",0.758,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nyachikadza","Malawi","women_folate",0.394,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nyambi","Malawi","women_folate",0.215,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kapeni","Malawi","women_folate",0.816,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nthalire","Malawi","women_folate",0.362,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mpando","Malawi","women_folate",0.305,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Somba","Malawi","women_folate",0.761,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nkanda","Malawi","women_folate",0.83,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kuntumanji","Malawi","women_folate",1.106,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"TA Masasa","Malawi","women_folate",0.114,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Malenga Mzoma","Malawi","women_folate",0.684,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Thomas","Malawi","women_folate",0.759,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kasakula","Malawi","women_folate",0.225,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Makata","Malawi","women_folate",0.781,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Mzikubola","Malawi","women_folate",0.361,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nthiramanja","Malawi","women_folate",0.764,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Nkalo","Malawi","women_folate",0.796,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Blantyre City","Malawi","women_b12",0.824,FALSE,TRUE,13,TRUE,0.138576564434608,FALSE,"Use with caution"
"Chitipa Boma","Malawi","women_b12",0.301,FALSE,TRUE,3,TRUE,0.182962851092931,FALSE,"Use with caution"
"Karonga Town","Malawi","women_b12",0.254,FALSE,TRUE,12,TRUE,0.128905175181991,FALSE,"Use with caution"
"Lilongwe City","Malawi","women_b12",0.379,FALSE,TRUE,4,TRUE,0.173802038157229,FALSE,"Use with caution"
"Majete Game Reserve - Mwanza","Malawi","women_b12",0.749,FALSE,TRUE,11,TRUE,0.157746632888831,FALSE,"Use with caution"
"Mzimba Boma","Malawi","women_b12",0.338,FALSE,TRUE,8,TRUE,0.188312368171968,FALSE,"Use with caution"
"Mzuzu City","Malawi","women_b12",0.354,FALSE,TRUE,13,TRUE,0.13902179118991,FALSE,"Use with caution"
"Nkhotakota Boma","Malawi","women_b12",0.455,FALSE,TRUE,6,TRUE,0.140582677933679,FALSE,"Use with caution"
"Nsanje Boma","Malawi","women_b12",0.476,FALSE,TRUE,6,TRUE,0.257232734459077,TRUE,"Do not rely"
"Nyika N.P. - Chitipa","Malawi","women_b12",1.224,TRUE,TRUE,4,TRUE,0.153750624636499,FALSE,"Do not rely"
"Rumphi Boma","Malawi","women_b12",0.338,FALSE,TRUE,18,FALSE,0.13689154553824,FALSE,"OK to use"
"SC Chapinduka","Malawi","women_b12",0.839,FALSE,TRUE,8,TRUE,0.137967753933466,FALSE,"Use with caution"
"SC Chilooko","Malawi","women_b12",0.226,FALSE,TRUE,7,TRUE,0.192651505750782,FALSE,"Use with caution"
"SC Chowe","Malawi","women_b12",0.13,FALSE,TRUE,8,TRUE,0.146238987859845,FALSE,"Use with caution"
"SC Dambe","Malawi","women_b12",0.375,FALSE,TRUE,12,TRUE,0.224320111479494,TRUE,"Do not rely"
"SC Goodson Ganya","Malawi","women_b12",0.129,FALSE,TRUE,11,TRUE,0.155393759719334,FALSE,"Use with caution"
"SC Juma","Malawi","women_b12",0.936,FALSE,TRUE,5,TRUE,0.128691462305824,FALSE,"Use with caution"
"SC Kachulu","Malawi","women_b12",1.732,TRUE,TRUE,6,TRUE,0.141875778977723,FALSE,"Do not rely"
"SC Kambwiri","Malawi","women_b12",0.216,FALSE,TRUE,6,TRUE,0.156434715168097,FALSE,"Use with caution"
"SC Kawamba","Malawi","women_b12",0.34,FALSE,TRUE,9,TRUE,0.188357410589123,FALSE,"Use with caution"
"SC Kayembe","Malawi","women_b12",0.397,FALSE,TRUE,7,TRUE,0.208190666995163,FALSE,"Use with caution"
"SC Makwangwala","Malawi","women_b12",0.23,FALSE,TRUE,11,TRUE,0.147174166288581,FALSE,"Use with caution"
"SC Malanda","Malawi","women_b12",0.961,FALSE,TRUE,5,TRUE,0.129709378929521,FALSE,"Use with caution"
"SC Mbawela","Malawi","women_b12",0.308,FALSE,TRUE,13,TRUE,0.1315344871859,FALSE,"Use with caution"
"SC Mbenje","Malawi","women_b12",0.46,FALSE,TRUE,9,TRUE,0.183871352397965,FALSE,"Use with caution"
"SC Mbiza","Malawi","women_b12",0.807,FALSE,TRUE,8,TRUE,0.135434683313195,FALSE,"Use with caution"
"SC Mduwa","Malawi","women_b12",0.33,FALSE,TRUE,6,TRUE,0.174795227418626,FALSE,"Use with caution"
"SC Mkukula","Malawi","women_b12",0.358,FALSE,TRUE,11,TRUE,0.17453572094981,FALSE,"Use with caution"
"SC Mponela","Malawi","women_b12",0.441,FALSE,TRUE,9,TRUE,0.180047695558116,FALSE,"Use with caution"
"SC Mwankhunikira","Malawi","women_b12",0.514,FALSE,TRUE,7,TRUE,0.135645865335116,FALSE,"Use with caution"
"SC Nthondo","Malawi","women_b12",0.253,FALSE,TRUE,8,TRUE,0.157171872330861,FALSE,"Use with caution"
"TA Bvumbwe","Malawi","women_b12",0.751,FALSE,TRUE,16,FALSE,0.131929318535519,FALSE,"OK to use"
"TA Chikulamayembe","Malawi","women_b12",0.298,FALSE,TRUE,15,FALSE,0.162770824259712,FALSE,"OK to use"
"TA Chindi","Malawi","women_b12",0.223,FALSE,TRUE,17,FALSE,0.203257374222972,FALSE,"OK to use"
"TA Chiseka","Malawi","women_b12",0.242,FALSE,TRUE,9,TRUE,0.191033846597704,FALSE,"Use with caution"
"TA Dzoole","Malawi","women_b12",0.46,FALSE,TRUE,8,TRUE,0.205815890199558,FALSE,"Use with caution"
"TA Fukamapiri","Malawi","women_b12",1.095,TRUE,TRUE,5,TRUE,0.131326645135192,FALSE,"Do not rely"
"TA Kabudula","Malawi","women_b12",0.416,FALSE,TRUE,9,TRUE,0.150062830617169,FALSE,"Use with caution"
"TA Kabunduli","Malawi","women_b12",1.441,TRUE,TRUE,6,TRUE,0.132501997091732,FALSE,"Do not rely"
"TA Kadewere","Malawi","women_b12",0.858,FALSE,TRUE,9,TRUE,0.134331041547344,FALSE,"Use with caution"
"TA Kalembo","Malawi","women_b12",0.232,FALSE,TRUE,5,TRUE,0.138904485474236,FALSE,"Use with caution"
"TA Kaluluma","Malawi","women_b12",0.255,FALSE,TRUE,10,TRUE,0.15160008171402,FALSE,"Use with caution"
"TA Kalumo","Malawi","women_b12",0.351,FALSE,TRUE,8,TRUE,0.175762715057671,FALSE,"Use with caution"
"TA Kanyenda","Malawi","women_b12",0.29,FALSE,TRUE,9,TRUE,0.138523618051711,FALSE,"Use with caution"
"TA Kaphuka","Malawi","women_b12",0.217,FALSE,TRUE,6,TRUE,0.166315443967304,FALSE,"Use with caution"
"TA Karonga","Malawi","women_b12",0.254,FALSE,TRUE,7,TRUE,0.152070440503384,FALSE,"Use with caution"
"TA Kasisi","Malawi","women_b12",0.743,FALSE,TRUE,7,TRUE,0.142857142857143,FALSE,"Use with caution"
"TA Kawinga","Malawi","women_b12",0.667,FALSE,TRUE,8,TRUE,0.141657266900604,FALSE,"Use with caution"
"TA Khombedza","Malawi","women_b12",0.418,FALSE,TRUE,3,TRUE,0.145302361475592,FALSE,"Use with caution"
"TA Khongoni","Malawi","women_b12",0.341,FALSE,TRUE,6,TRUE,0.158546608891085,FALSE,"Use with caution"
"TA Kilupula","Malawi","women_b12",0.385,FALSE,TRUE,11,TRUE,0.132144398833868,FALSE,"Use with caution"
"TA Kuntaja","Malawi","women_b12",0.776,FALSE,TRUE,2,TRUE,0.132452539908244,FALSE,"Use with caution"
"TA Kyungu","Malawi","women_b12",0.265,FALSE,TRUE,22,FALSE,0.145734415527257,FALSE,"OK to use"
"TA Lundu","Malawi","women_b12",0.358,FALSE,TRUE,10,TRUE,0.13355377692045,FALSE,"Use with caution"
"TA M'Mbelwa","Malawi","women_b12",0.264,FALSE,TRUE,8,TRUE,0.162519676947014,FALSE,"Use with caution"
"TA Mabuka","Malawi","women_b12",0.644,FALSE,TRUE,22,FALSE,0.130195999496135,FALSE,"OK to use"
"TA Mabulabo","Malawi","women_b12",0.224,FALSE,TRUE,6,TRUE,0.157268064769457,FALSE,"Use with caution"
"TA Maganga","Malawi","women_b12",0.359,FALSE,TRUE,11,TRUE,0.166995729310615,FALSE,"Use with caution"
"TA Malemia","Malawi","women_b12",0.645,FALSE,TRUE,11,TRUE,0.132133549833871,FALSE,"Use with caution"
"TA Malenga Chanzi","Malawi","women_b12",0.286,FALSE,TRUE,6,TRUE,0.136775271401508,FALSE,"Use with caution"
"TA Mkhumba","Malawi","women_b12",0.203,FALSE,TRUE,25,FALSE,0.129800331582224,FALSE,"OK to use"
"TA Mlonyeni","Malawi","women_b12",0.307,FALSE,TRUE,9,TRUE,0.183307656207386,FALSE,"Use with caution"
"TA Mpama","Malawi","women_b12",0.801,FALSE,TRUE,8,TRUE,0.129408182730124,FALSE,"Use with caution"
"TA Mponda","Malawi","women_b12",0.143,FALSE,TRUE,5,TRUE,0.154528096385349,FALSE,"Use with caution"
"TA Mtwalo","Malawi","women_b12",0.287,FALSE,TRUE,12,TRUE,0.15209125904109,FALSE,"Use with caution"
"TA Musisya","Malawi","women_b12",0.835,FALSE,TRUE,4,TRUE,0.134154789704061,FALSE,"Use with caution"
"TA Mwabulambya","Malawi","women_b12",0.275,FALSE,TRUE,15,FALSE,0.156144205289139,FALSE,"OK to use"
"TA Mwadzama","Malawi","women_b12",0.302,FALSE,TRUE,9,TRUE,0.156649330674458,FALSE,"Use with caution"
"TA Mwase","Malawi","women_b12",0.33,FALSE,TRUE,7,TRUE,0.21566542569883,FALSE,"Use with caution"
"TA Mwenemisuku","Malawi","women_b12",0.665,FALSE,TRUE,13,TRUE,0.135723139066661,FALSE,"Use with caution"
"TA Mwenewenya","Malawi","women_b12",0.343,FALSE,TRUE,7,TRUE,0.136283472036035,FALSE,"Use with caution"
"TA Nankumba","Malawi","women_b12",0.128,FALSE,TRUE,11,TRUE,0.12890744080309,FALSE,"Use with caution"
"TA Nchema","Malawi","women_b12",0.833,FALSE,TRUE,12,TRUE,0.134628058192613,FALSE,"Use with caution"
"TA Nchilamwela","Malawi","women_b12",0.783,FALSE,TRUE,2,TRUE,0.140013901698464,FALSE,"Use with caution"
"TA Ndamera","Malawi","women_b12",0.528,FALSE,TRUE,5,TRUE,0.130819498443747,FALSE,"Use with caution"
"TA Ngozi","Malawi","women_b12",0.756,FALSE,TRUE,15,FALSE,0.139522131291373,FALSE,"OK to use"
"TA Njolomole","Malawi","women_b12",0.149,FALSE,TRUE,9,TRUE,0.157752863245859,FALSE,"Use with caution"
"TA Nsamala","Malawi","women_b12",0.472,FALSE,TRUE,6,TRUE,0.13670853329969,FALSE,"Use with caution"
"TA Nthache","Malawi","women_b12",0.227,FALSE,TRUE,10,TRUE,0.140570388919718,FALSE,"Use with caution"
"TA Pemba","Malawi","women_b12",0.182,FALSE,TRUE,9,TRUE,0.187665647796385,FALSE,"Use with caution"
"TA Phambala","Malawi","women_b12",0.392,FALSE,TRUE,11,TRUE,0.143108406886428,FALSE,"Use with caution"
"TA Santhe","Malawi","women_b12",0.377,FALSE,TRUE,9,TRUE,0.190387650947964,FALSE,"Use with caution"
"TA Symon","Malawi","women_b12",0.768,FALSE,TRUE,9,TRUE,0.162160666967989,FALSE,"Use with caution"
"TA Tambala","Malawi","women_b12",0.21,FALSE,TRUE,11,TRUE,0.174376997927599,FALSE,"Use with caution"
"TA Timbiri","Malawi","women_b12",1.111,TRUE,TRUE,26,FALSE,0.135082354328289,FALSE,"Do not rely"
"TA Wasambo","Malawi","women_b12",0.224,FALSE,TRUE,6,TRUE,0.153642456240627,FALSE,"Use with caution"
"TA Zulu","Malawi","women_b12",0.362,FALSE,TRUE,8,TRUE,0.19674487333072,FALSE,"Use with caution"
"Ntchisi Boma","Malawi","women_b12",0.308,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chikumbu","Malawi","women_b12",0.751,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nyika National Park - Rumphi","Malawi","women_b12",2.859,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Nyipa N. P. - Karonga","Malawi","women_b12",2.799,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"TA Chimutu","Malawi","women_b12",0.368,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chakhaza","Malawi","women_b12",0.414,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chamba","Malawi","women_b12",0.735,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Balaka Town","Malawi","women_b12",0.141,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mphonde","Malawi","women_b12",0.317,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Chikwawa Boma","Malawi","women_b12",0.791,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Chiradzulu Boma","Malawi","women_b12",0.746,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chilikumwendo","Malawi","women_b12",0.3,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dedza Boma","Malawi","women_b12",0.281,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Dowa Boma","Malawi","women_b12",1.813,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"SC Chisikwa","Malawi","women_b12",0.284,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kasungu Boma","Malawi","women_b12",0.342,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Kasungu National Park","Malawi","women_b12",0.336,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Lengwe National Park","Malawi","women_b12",0.334,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwanza","Malawi","women_b12",0.327,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Liwonda National Park","Malawi","women_b12",0.136,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Liwonde Town","Malawi","women_b12",0.275,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Luchenza Town","Malawi","women_b12",0.755,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Majete Game Reserve - Chikwawa","Malawi","women_b12",0.693,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Njombwa","Malawi","women_b12",0.455,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Majete Game Reserve - Neno","Malawi","women_b12",0.745,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mangochi Town","Malawi","women_b12",2.121,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mchinji Boma","Malawi","women_b12",0.294,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Monkey Bay Urban","Malawi","women_b12",0.325,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mponela Urban","Malawi","women_b12",0.652,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mulanje Boma","Malawi","women_b12",1.105,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mulanje Mountain Forest Reserve","Malawi","women_b12",10.948,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"Mwabvi Game Reserve","Malawi","women_b12",0.624,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Mwanza Boma","Malawi","women_b12",0.751,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Laston Njema","Malawi","women_b12",0.631,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Lukwa","Malawi","women_b12",0.31,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ngabu Urban","Malawi","women_b12",0.789,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Makoka","Malawi","women_b12",0.441,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Nkhotakota Game Reserve","Malawi","women_b12",0.541,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chikho","Malawi","women_b12",0.213,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Ntcheu Boma","Malawi","women_b12",0.157,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Katumbi","Malawi","women_b12",0.44,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Katunga","Malawi","women_b12",0.779,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chimaliro","Malawi","women_b12",0.755,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mbwana Nyambi","Malawi","women_b12",0.162,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"Vwaza Marsh Game Reserve - Rumph","Malawi","women_b12",0.333,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chimwala","Malawi","women_b12",0.153,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mkumbira","Malawi","women_b12",4.644,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"SC Champiti","Malawi","women_b12",0.147,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chitera","Malawi","women_b12",0.777,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chauma","Malawi","women_b12",0.34,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chikweo","Malawi","women_b12",0.323,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mposa","Malawi","women_b12",1.355,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"SC Mtema","Malawi","women_b12",0.471,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chilowamatambe","Malawi","women_b12",0.372,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwakaboko","Malawi","women_b12",0.755,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chitekwele","Malawi","women_b12",0.197,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Chiwalo","Malawi","women_b12",0.134,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Mwansambo","Malawi","women_b12",0.299,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kachindamoto","Malawi","women_b12",0.191,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Fukamalaza","Malawi","women_b12",0.711,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Namabvi","Malawi","women_b12",0.317,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Jaravikuba Munthali","Malawi","women_b12",0.394,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Njewa","Malawi","women_b12",0.394,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Kalumba","Malawi","women_b12",0.351,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kafuzila","Malawi","women_b12",0.75,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kambalame","Malawi","women_b12",0.172,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Simlemba","Malawi","women_b12",0.27,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kamenya Gwaza","Malawi","women_b12",0.214,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kampingo Sibande","Malawi","women_b12",0.416,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Tsabango","Malawi","women_b12",0.442,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Zilakoma","Malawi","women_b12",1.367,TRUE,FALSE,NA,FALSE,NA,FALSE,"Do not rely"
"SC Khosolo Gwaza Jere","Malawi","women_b12",0.387,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC Kwethemule","Malawi","women_b12",0.254,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chadza","Malawi","women_b12",0.289,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chakhumbira","Malawi","women_b12",0.219,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"SC M'nyanja","Malawi","women_b12",0.361,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chapananga","Malawi","women_b12",0.238,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
"TA Chigaru","Malawi","women_b12",0.769,FALSE,FALSE,NA,FALSE,NA,FALSE,"OK to use"
